client,site,country,tracc_practice,assessment_date,tracc_maturity
Client 10,Site 67,Brasil,Focused Improvement,12/21/2017,1.46
Client 10,Site 67,Brasil,Focused Improvement,1/19/2018,1.77
Client 10,Site 67,Brasil,Focused Improvement,3/28/2018,1.05
Client 10,Site 67,Brasil,Focused Improvement,4/9/2018,1.72
Client 10,Site 67,Brasil,Focused Improvement,4/12/2018,1.05
Client 10,Site 67,Brasil,Focused Improvement,5/7/2018,1.69
Client 10,Site 67,Brasil,Focused Improvement,5/16/2018,1.88
Client 10,Site 67,Brasil,Focused Improvement,5/18/2018,1.74
Client 10,Site 67,Brasil,Focused Improvement,5/19/2018,1.63
Client 10,Site 67,Brasil,Focused Improvement,5/20/2018,1.08
Client 10,Site 67,Brasil,Focused Improvement,5/21/2018,1.23
Client 10,Site 67,Brasil,Focused Improvement,5/24/2018,1.26
Client 10,Site 67,Brasil,Focused Improvement,5/25/2018,1.03
Client 10,Site 67,Brasil,Focused Improvement,5/26/2018,1.74
Client 10,Site 67,Brasil,Focused Improvement,5/27/2018,1.86
Client 10,Site 67,Brasil,Focused Improvement,5/28/2018,1.61
Client 10,Site 67,Brasil,Focused Improvement,5/29/2018,1
Client 10,Site 67,Brasil,Focused Improvement,6/1/2018,1.23
Client 10,Site 67,Brasil,Focused Improvement,6/6/2018,1.74
Client 10,Site 67,Brasil,Focused Improvement,6/15/2018,1.71
Client 10,Site 67,Brasil,Focused Improvement,6/18/2018,1.58
Client 10,Site 67,Brasil,Focused Improvement,6/21/2018,1.56
Client 10,Site 67,Brasil,Focused Improvement,6/27/2018,1.5
Client 10,Site 67,Brasil,Focused Improvement,6/28/2018,1
Client 10,Site 67,Brasil,Teamwork,9/13/2017,1.19
Client 10,Site 67,Brasil,Teamwork,9/20/2017,1.03
Client 10,Site 67,Brasil,Teamwork,9/26/2017,1.27
Client 10,Site 67,Brasil,Teamwork,1/18/2018,1.21
Client 10,Site 67,Brasil,Teamwork,1/26/2018,1
Client 10,Site 67,Brasil,Teamwork,3/2/2018,1
Client 10,Site 67,Brasil,Teamwork,3/19/2018,1.06
Client 10,Site 67,Brasil,Teamwork,3/21/2018,1
Client 10,Site 67,Brasil,Teamwork,3/23/2018,1.06
Client 10,Site 67,Brasil,Teamwork,4/9/2018,1.66
Client 10,Site 67,Brasil,Teamwork,5/14/2018,1.21
Client 10,Site 67,Brasil,Teamwork,5/18/2018,1.7
Client 10,Site 67,Brasil,Teamwork,5/19/2018,1.22
Client 10,Site 67,Brasil,Teamwork,5/20/2018,1.69
Client 10,Site 67,Brasil,Teamwork,5/21/2018,1.35
Client 10,Site 67,Brasil,Teamwork,5/22/2018,1.29
Client 10,Site 67,Brasil,Teamwork,5/24/2018,1.13
Client 10,Site 67,Brasil,Teamwork,5/25/2018,1.33
Client 10,Site 67,Brasil,Teamwork,5/26/2018,1.5
Client 10,Site 67,Brasil,Teamwork,5/28/2018,1.57
Client 10,Site 67,Brasil,Teamwork,5/29/2018,1.67
Client 10,Site 67,Brasil,Teamwork,5/31/2018,1.06
Client 10,Site 67,Brasil,Teamwork,6/1/2018,1.06
Client 10,Site 67,Brasil,Teamwork,6/6/2018,1.77
Client 10,Site 67,Brasil,Teamwork,6/7/2018,1.56
Client 10,Site 67,Brasil,Teamwork,6/15/2018,1.33
Client 10,Site 67,Brasil,Teamwork,6/16/2018,1.18
Client 10,Site 67,Brasil,Teamwork,6/17/2018,1.93
Client 10,Site 67,Brasil,Teamwork,6/19/2018,1.34
Client 10,Site 67,Brasil,Teamwork,7/1/2018,1
Client 10,Site 67,Brasil,Teamwork,8/25/2018,1.51
Client 10,Site 67,Brasil,Teamwork,9/14/2018,1
Client 10,Site 67,Brasil,Visual Management,8/17/2017,1
Client 10,Site 67,Brasil,Visual Management,8/21/2017,1
Client 10,Site 67,Brasil,Visual Management,9/14/2017,1.23
Client 10,Site 67,Brasil,Visual Management,9/27/2017,1.28
Client 10,Site 67,Brasil,Visual Management,10/28/2017,1.28
Client 10,Site 67,Brasil,Visual Management,1/3/2018,1.42
Client 10,Site 67,Brasil,Visual Management,1/19/2018,1.57
Client 10,Site 67,Brasil,Visual Management,3/17/2018,1.02
Client 10,Site 67,Brasil,Visual Management,3/20/2018,1.04
Client 10,Site 67,Brasil,Visual Management,4/2/2018,1.2
Client 10,Site 67,Brasil,Visual Management,4/9/2018,1.85
Client 10,Site 67,Brasil,Visual Management,4/11/2018,1
Client 10,Site 67,Brasil,Visual Management,4/13/2018,1.03
Client 10,Site 67,Brasil,Visual Management,5/12/2018,1.17
Client 10,Site 67,Brasil,Visual Management,5/18/2018,1.73
Client 10,Site 67,Brasil,Visual Management,5/19/2018,1.34
Client 10,Site 67,Brasil,Visual Management,5/20/2018,1.49
Client 10,Site 67,Brasil,Visual Management,5/21/2018,1.34
Client 10,Site 67,Brasil,Visual Management,5/24/2018,1
Client 10,Site 67,Brasil,Visual Management,5/25/2018,1.38
Client 10,Site 67,Brasil,Visual Management,5/26/2018,1.35
Client 10,Site 67,Brasil,Visual Management,5/29/2018,1.42
Client 10,Site 67,Brasil,Visual Management,6/1/2018,1.14
Client 10,Site 67,Brasil,Visual Management,6/10/2018,1.34
Client 10,Site 67,Brasil,Visual Management,6/15/2018,1.19
Client 10,Site 67,Brasil,Visual Management,6/16/2018,1.16
Client 10,Site 67,Brasil,Visual Management,6/18/2018,1.12
Client 10,Site 67,Brasil,Visual Management,6/19/2018,1.84
Client 10,Site 67,Brasil,Visual Management,6/26/2018,1
Client 10,Site 67,Brasil,Visual Management,6/27/2018,1.46
Client 10,Site 67,Brasil,Visual Management,6/29/2018,1.98
Client 10,Site 67,Brasil,Visual Management,7/1/2018,1
Client 10,Site 67,Brasil,Visual Management,7/6/2018,1.42
Client 10,Site 67,Brasil,Visual Management,8/3/2018,1.86
Client 10,Site 67,Brasil,Visual Management,8/10/2018,1.91
Client 10,Site 67,Brasil,Visual Management,8/23/2018,1.73
Client 10,Site 67,Brasil,Visual Management,8/27/2018,1.51
Client 15,Site 68,USA,5S,5/3/2017,2.1
Client 15,Site 68,USA,5S,7/31/2017,2.33
Client 15,Site 68,USA,5S,10/6/2017,2.67
Client 15,Site 68,USA,5S,1/9/2018,2.67
Client 15,Site 68,USA,5S,4/10/2018,2.72
Client 15,Site 68,USA,5S,4/11/2018,2.72
Client 15,Site 68,USA,5S,6/21/2018,3.17
Client 15,Site 68,USA,5S,7/3/2018,3.02
Client 15,Site 68,USA,5S,10/4/2018,3.17
Client 15,Site 68,USA,Focused Improvement,5/3/2017,1.41
Client 15,Site 68,USA,Focused Improvement,7/31/2017,1.41
Client 15,Site 68,USA,Focused Improvement,10/6/2017,1.44
Client 15,Site 68,USA,Focused Improvement,1/9/2018,1.44
Client 15,Site 68,USA,Focused Improvement,4/10/2018,1.48
Client 15,Site 68,USA,Focused Improvement,4/11/2018,1.48
Client 15,Site 68,USA,Focused Improvement,6/21/2018,1.52
Client 15,Site 68,USA,Focused Improvement,7/3/2018,1.52
Client 15,Site 68,USA,Focused Improvement,10/4/2018,1.52
Client 15,Site 68,USA,Teamwork,5/3/2017,2.01
Client 15,Site 68,USA,Teamwork,7/31/2017,2.01
Client 15,Site 68,USA,Teamwork,10/6/2017,2.01
Client 15,Site 68,USA,Teamwork,1/9/2018,2.01
Client 15,Site 68,USA,Teamwork,4/10/2018,2.1
Client 15,Site 68,USA,Teamwork,4/11/2018,2.1
Client 15,Site 68,USA,Teamwork,6/21/2018,2.57
Client 15,Site 68,USA,Teamwork,7/3/2018,2.5
Client 15,Site 68,USA,Teamwork,10/4/2018,2.57
Client 15,Site 68,USA,Visual Management,5/3/2017,1.72
Client 15,Site 68,USA,Visual Management,7/31/2017,1.72
Client 15,Site 68,USA,Visual Management,10/6/2017,1.79
Client 15,Site 68,USA,Visual Management,1/9/2018,1.79
Client 15,Site 68,USA,Visual Management,4/10/2018,1.79
Client 15,Site 68,USA,Visual Management,4/11/2018,1.79
Client 15,Site 68,USA,Visual Management,6/21/2018,1.84
Client 15,Site 68,USA,Visual Management,7/3/2018,1.84
Client 15,Site 68,USA,Visual Management,10/4/2018,1.84
Client 3,Site 69,Germany,Focused Improvement,6/29/2018,1
Client 3,Site 69,Germany,Visual Management,6/29/2018,1
Client 33,Site 70,Nigeria,5S,5/19/2016,1.22
Client 33,Site 70,Nigeria,5S,6/6/2016,1.22
Client 33,Site 70,Nigeria,5S,9/20/2016,1.43
Client 33,Site 70,Nigeria,5S,9/28/2016,1.16
Client 33,Site 70,Nigeria,5S,2/28/2017,1.51
Client 33,Site 70,Nigeria,5S,8/7/2017,1.78
Client 33,Site 70,Nigeria,5S,9/14/2017,1
Client 33,Site 70,Nigeria,5S,10/11/2017,1.77
Client 33,Site 70,Nigeria,5S,11/13/2017,1.22
Client 33,Site 70,Nigeria,5S,3/13/2018,1.93
Client 33,Site 70,Nigeria,5S,6/4/2018,2.04
Client 33,Site 70,Nigeria,5S,7/11/2018,2.3
Client 33,Site 70,Nigeria,5S,7/19/2018,2.67
Client 33,Site 70,Nigeria,5S,8/6/2018,1.46
Client 33,Site 70,Nigeria,5S,8/20/2018,2.41
Client 33,Site 70,Nigeria,5S,8/23/2018,2.78
Client 33,Site 70,Nigeria,Focused Improvement,6/6/2016,1.21
Client 33,Site 70,Nigeria,Focused Improvement,9/20/2016,1.52
Client 33,Site 70,Nigeria,Focused Improvement,9/29/2016,1.62
Client 33,Site 70,Nigeria,Focused Improvement,3/15/2017,1.98
Client 33,Site 70,Nigeria,Focused Improvement,8/3/2017,2.63
Client 33,Site 70,Nigeria,Focused Improvement,3/13/2018,2.72
Client 33,Site 70,Nigeria,Focused Improvement,6/25/2018,1.66
Client 33,Site 70,Nigeria,Focused Improvement,7/10/2018,1.74
Client 33,Site 70,Nigeria,Focused Improvement,7/17/2018,1.69
Client 33,Site 70,Nigeria,Focused Improvement,7/30/2018,1.3
Client 33,Site 70,Nigeria,Focused Improvement,8/17/2018,1.81
Client 33,Site 70,Nigeria,Focused Improvement,8/23/2018,3.32
Client 33,Site 70,Nigeria,Teamwork,5/23/2016,1.77
Client 33,Site 70,Nigeria,Teamwork,6/6/2016,2.1
Client 33,Site 70,Nigeria,Teamwork,9/20/2016,1.62
Client 33,Site 70,Nigeria,Teamwork,9/22/2016,1.35
Client 33,Site 70,Nigeria,Teamwork,9/28/2016,2.06
Client 33,Site 70,Nigeria,Teamwork,3/3/2017,1
Client 33,Site 70,Nigeria,Teamwork,3/22/2017,2.06
Client 33,Site 70,Nigeria,Teamwork,8/21/2017,2.47
Client 33,Site 70,Nigeria,Teamwork,9/14/2017,1.84
Client 33,Site 70,Nigeria,Teamwork,3/14/2018,1.78
Client 33,Site 70,Nigeria,Teamwork,7/10/2018,2.45
Client 33,Site 70,Nigeria,Teamwork,7/16/2018,2.21
Client 33,Site 70,Nigeria,Teamwork,7/19/2018,2.77
Client 33,Site 70,Nigeria,Teamwork,8/6/2018,1
Client 33,Site 70,Nigeria,Teamwork,8/13/2018,1.74
Client 33,Site 70,Nigeria,Teamwork,8/20/2018,2.63
Client 33,Site 70,Nigeria,Teamwork,8/21/2018,2.15
Client 33,Site 70,Nigeria,Teamwork,9/5/2018,2.77
Client 33,Site 70,Nigeria,Visual Management,6/6/2016,1.17
Client 33,Site 70,Nigeria,Visual Management,9/20/2016,1.65
Client 33,Site 70,Nigeria,Visual Management,9/29/2016,1.61
Client 33,Site 70,Nigeria,Visual Management,3/13/2017,1.77
Client 33,Site 70,Nigeria,Visual Management,8/25/2017,2.3
Client 33,Site 70,Nigeria,Visual Management,11/14/2017,1.89
Client 33,Site 70,Nigeria,Visual Management,6/11/2018,2.19
Client 33,Site 70,Nigeria,Visual Management,7/17/2018,2.41
Client 33,Site 70,Nigeria,Visual Management,7/19/2018,2.46
Client 33,Site 70,Nigeria,Visual Management,8/6/2018,1.72
Client 33,Site 70,Nigeria,Visual Management,8/16/2018,2.83
Client 33,Site 70,Nigeria,Visual Management,8/24/2018,3.23
Client 6,Site 71,India,Focused Improvement,8/1/2016,1
Client 6,Site 71,India,Focused Improvement,10/21/2017,2.62
Client 6,Site 71,India,Focused Improvement,5/25/2018,1.03
Client 6,Site 71,India,Teamwork,8/2/2016,1
Client 6,Site 71,India,Visual Management,8/1/2016,1
Client 30,Site 72,France,5S,6/15/2016,1
Client 30,Site 72,France,5S,6/16/2016,1
Client 30,Site 72,France,5S,6/17/2016,1.26
Client 16,Site 73,USA,5S,8/9/2018,1.02
Client 10,Site 74,Brasil,5S,2/15/2018,1
Client 10,Site 74,Brasil,Focused Improvement,8/24/2017,1
Client 10,Site 75,Brasil,5S,7/28/2017,1.04
Client 10,Site 75,Brasil,5S,8/4/2017,1.05
Client 10,Site 75,Brasil,5S,9/14/2017,1.48
Client 10,Site 75,Brasil,5S,3/2/2018,1.02
Client 10,Site 75,Brasil,5S,3/7/2018,1.02
Client 10,Site 75,Brasil,5S,3/13/2018,1.11
Client 10,Site 75,Brasil,5S,3/16/2018,1.15
Client 10,Site 75,Brasil,5S,10/15/2018,1.77
Client 10,Site 75,Brasil,5S,10/16/2018,1.24
Client 10,Site 75,Brasil,Focused Improvement,7/28/2017,1.59
Client 10,Site 75,Brasil,Focused Improvement,8/4/2017,1.55
Client 10,Site 75,Brasil,Focused Improvement,3/2/2018,1.11
Client 10,Site 75,Brasil,Focused Improvement,3/9/2018,1.19
Client 10,Site 75,Brasil,Focused Improvement,3/13/2018,1.46
Client 10,Site 75,Brasil,Focused Improvement,3/15/2018,1.51
Client 10,Site 75,Brasil,Focused Improvement,9/27/2018,1
Client 10,Site 75,Brasil,Focused Improvement,10/15/2018,1.68
Client 10,Site 75,Brasil,Focused Improvement,10/16/2018,1.65
Client 10,Site 75,Brasil,Teamwork,7/25/2017,1.62
Client 10,Site 75,Brasil,Teamwork,8/9/2017,1.26
Client 10,Site 75,Brasil,Teamwork,3/1/2018,1.17
Client 10,Site 75,Brasil,Teamwork,3/6/2018,1.18
Client 10,Site 75,Brasil,Teamwork,3/13/2018,1.19
Client 10,Site 75,Brasil,Teamwork,3/15/2018,1.34
Client 10,Site 75,Brasil,Teamwork,10/15/2018,1.84
Client 10,Site 75,Brasil,Teamwork,10/16/2018,1.38
Client 10,Site 75,Brasil,Visual Management,7/28/2017,1.73
Client 10,Site 75,Brasil,Visual Management,8/4/2017,1.52
Client 10,Site 75,Brasil,Visual Management,3/1/2018,1.31
Client 10,Site 75,Brasil,Visual Management,3/8/2018,1.78
Client 10,Site 75,Brasil,Visual Management,3/13/2018,1.46
Client 10,Site 75,Brasil,Visual Management,3/15/2018,1.67
Client 10,Site 75,Brasil,Visual Management,3/20/2018,2
Client 10,Site 75,Brasil,Visual Management,6/26/2018,1.86
Client 10,Site 75,Brasil,Visual Management,7/4/2018,1.88
Client 10,Site 75,Brasil,Visual Management,9/27/2018,1
Client 10,Site 75,Brasil,Visual Management,10/8/2018,1.93
Client 10,Site 75,Brasil,Visual Management,10/15/2018,1.94
Client 34,Site 76,USA,5S,11/2/2017,1.19
Client 34,Site 76,USA,5S,8/2/2018,1
Client 34,Site 76,USA,5S,9/12/2018,1.04
Client 34,Site 76,USA,Focused Improvement,11/3/2017,1.37
Client 34,Site 76,USA,Focused Improvement,9/11/2018,1.08
Client 34,Site 76,USA,Focused Improvement,10/10/2018,1
Client 34,Site 76,USA,Teamwork,11/2/2017,1.46
Client 34,Site 76,USA,Teamwork,9/11/2018,1.24
Client 34,Site 76,USA,Teamwork,10/10/2018,1
Client 34,Site 76,USA,Visual Management,11/7/2017,1.04
Client 34,Site 76,USA,Visual Management,9/11/2018,1.2
Client 34,Site 76,USA,Visual Management,10/10/2018,1
Client 34,Site 77,South Africa,5S,9/11/2018,1
Client 34,Site 77,South Africa,5S,9/24/2018,1.14
Client 34,Site 77,South Africa,5S,10/1/2018,1.13
Client 34,Site 77,South Africa,Focused Improvement,10/2/2018,1.03
Client 34,Site 77,South Africa,Focused Improvement,10/3/2018,1.15
Client 34,Site 77,South Africa,Teamwork,9/24/2018,1.25
Client 34,Site 77,South Africa,Teamwork,10/1/2018,1.13
Client 34,Site 77,South Africa,Visual Management,9/27/2018,1.62
Client 34,Site 77,South Africa,Visual Management,10/2/2018,1.41
Client 35,Site 78,Peru,5S,10/22/2017,1.07
Client 35,Site 78,Peru,5S,10/24/2017,1
Client 35,Site 78,Peru,Teamwork,10/23/2017,1.18
Client 35,Site 78,Peru,Teamwork,10/24/2017,1
Client 21,Site 79,Germany,5S,3/21/2017,1.36
Client 21,Site 79,Germany,5S,3/30/2017,1.19
Client 21,Site 79,Germany,5S,5/2/2017,1.12
Client 21,Site 79,Germany,5S,9/1/2017,1.05
Client 21,Site 79,Germany,5S,9/6/2017,1.07
Client 21,Site 79,Germany,5S,9/7/2017,1.07
Client 21,Site 79,Germany,5S,10/10/2017,2.69
Client 21,Site 79,Germany,5S,10/24/2017,1.15
Client 21,Site 79,Germany,5S,10/27/2017,1.17
Client 21,Site 79,Germany,5S,11/28/2017,1.07
Client 21,Site 79,Germany,5S,12/4/2017,1.07
Client 21,Site 79,Germany,5S,12/11/2017,1.47
Client 21,Site 79,Germany,5S,12/25/2017,1.56
Client 21,Site 79,Germany,5S,1/16/2018,1.04
Client 21,Site 79,Germany,5S,1/22/2018,1.05
Client 21,Site 79,Germany,5S,2/13/2018,1.15
Client 21,Site 79,Germany,5S,2/19/2018,1.17
Client 21,Site 79,Germany,5S,5/14/2018,1.45
Client 21,Site 79,Germany,5S,5/15/2018,1.45
Client 21,Site 79,Germany,5S,6/14/2018,1
Client 21,Site 79,Germany,5S,6/22/2018,1.07
Client 21,Site 79,Germany,5S,7/5/2018,1
Client 21,Site 79,Germany,5S,8/1/2018,1.07
Client 21,Site 79,Germany,5S,8/16/2018,1
Client 21,Site 79,Germany,5S,9/13/2018,1.56
Client 21,Site 79,Germany,5S,9/17/2018,1.25
Client 21,Site 79,Germany,5S,9/18/2018,1.53
Client 21,Site 79,Germany,5S,11/5/2018,1.47
Client 21,Site 79,Germany,5S,11/12/2018,1
Client 21,Site 79,Germany,Focused Improvement,3/20/2017,1.84
Client 21,Site 79,Germany,Focused Improvement,3/21/2017,1.84
Client 21,Site 79,Germany,Focused Improvement,3/29/2017,2.25
Client 21,Site 79,Germany,Focused Improvement,5/2/2017,1.54
Client 21,Site 79,Germany,Focused Improvement,9/7/2017,1.27
Client 21,Site 79,Germany,Focused Improvement,9/8/2017,1.22
Client 21,Site 79,Germany,Focused Improvement,9/25/2017,1.67
Client 21,Site 79,Germany,Focused Improvement,10/10/2017,2.46
Client 21,Site 79,Germany,Focused Improvement,10/25/2017,1.15
Client 21,Site 79,Germany,Focused Improvement,10/26/2017,2.17
Client 21,Site 79,Germany,Focused Improvement,11/29/2017,1.2
Client 21,Site 79,Germany,Focused Improvement,12/5/2017,2.23
Client 21,Site 79,Germany,Focused Improvement,12/14/2017,1.61
Client 21,Site 79,Germany,Focused Improvement,12/27/2017,2.19
Client 21,Site 79,Germany,Focused Improvement,1/17/2018,1.21
Client 21,Site 79,Germany,Focused Improvement,1/23/2018,1.68
Client 21,Site 79,Germany,Focused Improvement,2/13/2018,1.47
Client 21,Site 79,Germany,Focused Improvement,2/20/2018,1.44
Client 21,Site 79,Germany,Focused Improvement,5/16/2018,1.64
Client 21,Site 79,Germany,Focused Improvement,5/17/2018,1.88
Client 21,Site 79,Germany,Focused Improvement,6/14/2018,1
Client 21,Site 79,Germany,Focused Improvement,6/26/2018,1.34
Client 21,Site 79,Germany,Focused Improvement,7/5/2018,1
Client 21,Site 79,Germany,Focused Improvement,8/1/2018,1.69
Client 21,Site 79,Germany,Focused Improvement,8/16/2018,1.09
Client 21,Site 79,Germany,Focused Improvement,9/10/2018,1.99
Client 21,Site 79,Germany,Focused Improvement,9/18/2018,1.57
Client 21,Site 79,Germany,Focused Improvement,9/19/2018,1.69
Client 21,Site 79,Germany,Focused Improvement,11/5/2018,1.61
Client 21,Site 79,Germany,Focused Improvement,11/15/2018,1
Client 21,Site 79,Germany,Teamwork,3/20/2017,1.75
Client 21,Site 79,Germany,Teamwork,3/27/2017,1.62
Client 21,Site 79,Germany,Teamwork,5/23/2017,1.39
Client 21,Site 79,Germany,Teamwork,9/1/2017,1.61
Client 21,Site 79,Germany,Teamwork,9/5/2017,1.58
Client 21,Site 79,Germany,Teamwork,9/6/2017,1.83
Client 21,Site 79,Germany,Teamwork,10/9/2017,2.25
Client 21,Site 79,Germany,Teamwork,10/23/2017,1.12
Client 21,Site 79,Germany,Teamwork,10/24/2017,1.6
Client 21,Site 79,Germany,Teamwork,11/28/2017,1.12
Client 21,Site 79,Germany,Teamwork,12/4/2017,1.51
Client 21,Site 79,Germany,Teamwork,12/27/2017,1.79
Client 21,Site 79,Germany,Teamwork,1/16/2018,1
Client 21,Site 79,Germany,Teamwork,1/22/2018,1.71
Client 21,Site 79,Germany,Teamwork,2/12/2018,1.2
Client 21,Site 79,Germany,Teamwork,2/21/2018,1.16
Client 21,Site 79,Germany,Teamwork,4/16/2018,1.17
Client 21,Site 79,Germany,Teamwork,5/14/2018,1.5
Client 21,Site 79,Germany,Teamwork,6/14/2018,1
Client 21,Site 79,Germany,Teamwork,6/21/2018,1.11
Client 21,Site 79,Germany,Teamwork,7/5/2018,1
Client 21,Site 79,Germany,Teamwork,8/2/2018,1.92
Client 21,Site 79,Germany,Teamwork,8/13/2018,1.58
Client 21,Site 79,Germany,Teamwork,8/16/2018,1
Client 21,Site 79,Germany,Teamwork,9/12/2018,1.54
Client 21,Site 79,Germany,Teamwork,9/17/2018,1.2
Client 21,Site 79,Germany,Teamwork,11/5/2018,1.17
Client 21,Site 79,Germany,Teamwork,11/12/2018,1
Client 21,Site 79,Germany,Visual Management,3/22/2017,1.68
Client 21,Site 79,Germany,Visual Management,3/28/2017,1.54
Client 21,Site 79,Germany,Visual Management,5/2/2017,1.45
Client 21,Site 79,Germany,Visual Management,9/7/2017,1.25
Client 21,Site 79,Germany,Visual Management,9/8/2017,1.25
Client 21,Site 79,Germany,Visual Management,9/25/2017,1.62
Client 21,Site 79,Germany,Visual Management,10/10/2017,2.71
Client 21,Site 79,Germany,Visual Management,10/24/2017,1.23
Client 21,Site 79,Germany,Visual Management,10/25/2017,1.8
Client 21,Site 79,Germany,Visual Management,11/28/2017,1.21
Client 21,Site 79,Germany,Visual Management,12/5/2017,1.37
Client 21,Site 79,Germany,Visual Management,12/12/2017,1.67
Client 21,Site 79,Germany,Visual Management,12/27/2017,1.66
Client 21,Site 79,Germany,Visual Management,1/17/2018,1.05
Client 21,Site 79,Germany,Visual Management,1/23/2018,1.91
Client 21,Site 79,Germany,Visual Management,2/15/2018,1.56
Client 21,Site 79,Germany,Visual Management,2/20/2018,1.28
Client 21,Site 79,Germany,Visual Management,5/15/2018,1.43
Client 21,Site 79,Germany,Visual Management,6/14/2018,1
Client 21,Site 79,Germany,Visual Management,6/25/2018,1.07
Client 21,Site 79,Germany,Visual Management,7/5/2018,1
Client 21,Site 79,Germany,Visual Management,8/2/2018,1.83
Client 21,Site 79,Germany,Visual Management,8/16/2018,1
Client 21,Site 79,Germany,Visual Management,9/12/2018,1.51
Client 21,Site 79,Germany,Visual Management,9/18/2018,1.69
Client 21,Site 79,Germany,Visual Management,11/5/2018,1.67
Client 21,Site 79,Germany,Visual Management,11/14/2018,1
Client 36,Site 80,China,5S,1/10/2017,1.22
Client 36,Site 80,China,5S,1/11/2017,1.09
Client 36,Site 80,China,5S,1/16/2017,1.15
Client 36,Site 80,China,5S,1/18/2017,1.19
Client 36,Site 80,China,5S,3/14/2018,1.16
Client 36,Site 80,China,Focused Improvement,1/11/2017,1.16
Client 36,Site 80,China,Focused Improvement,1/12/2017,1.48
Client 36,Site 80,China,Focused Improvement,1/16/2017,1.33
Client 36,Site 80,China,Focused Improvement,1/18/2017,1.39
Client 36,Site 80,China,Focused Improvement,3/14/2018,1.23
Client 36,Site 80,China,Focused Improvement,8/2/2018,1.24
Client 36,Site 80,China,Focused Improvement,8/3/2018,1.39
Client 36,Site 80,China,Teamwork,1/9/2017,1.39
Client 36,Site 80,China,Teamwork,1/11/2017,1.11
Client 36,Site 80,China,Teamwork,1/16/2017,1.22
Client 36,Site 80,China,Teamwork,1/18/2017,1.34
Client 36,Site 80,China,Teamwork,3/14/2018,1.22
Client 36,Site 80,China,Teamwork,7/19/2018,1.42
Client 36,Site 80,China,Teamwork,8/2/2018,1.54
Client 36,Site 80,China,Teamwork,8/3/2018,1.34
Client 36,Site 80,China,Visual Management,1/10/2017,1.7
Client 36,Site 80,China,Visual Management,1/11/2017,1.3
Client 36,Site 80,China,Visual Management,1/16/2017,1.17
Client 36,Site 80,China,Visual Management,1/18/2017,1.57
